https://github.com/webfx-project/webfx/commit/0e1820f938d40760da000bc04d9eb20def305a02,,Added autoFocusIfEnabled() in Layout. For now auto focus is disabled for screen width < 800 (to prevent the virtual keyboard to appear),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/40d6cfb959c517f0eeffdc71a92adb82b9d3cd8c,,Extracted MongooseSectionFactoryMixin from MongooseButtonFactoryMixin,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/ee189417a57603ec84a656b2760b4d2af95d9634,,Moved createBookingCalendarSection() from OptionsViewActivity to MongooseSectionFactoryMixin,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/3c3d7a046fc8ba04cd373b5b6378a2d3b9dae49b,,Added booking calendar section in summary view,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/bc2faaab0315979ba0e86d46536b5e60ab8c3b18,,Added validation support in options view activity (only radio buttons and choice boxes for now),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/33a132a261e5fa23d0ec8fe46cd4ceecb6d827fd,,Fixed an issue in MongooseValidationSupport with choice boxes (and an issue with the right decoration icon position). Also removed the pop up error as soon as it's valid again.,True,,,,,,,,,,,yes,yes,,,
https://github.com/webfx-project/webfx/commit/85d788db348b53fad440004e0ab4ba03e3daa43d,,Added an (empty) radio button skin (that completely relies on peer to provide the visual content) in order to make validation decorations work,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5ea8f449163a72fbc34cf9c27cfefe71d2d1f35c,,Fixed an issue on html button with a radio button inside (the radio button was not clickable),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/f64ae22f0d7d10fdeba967bf5def645aeeea2ec1,,Fixed a html peer padding management issue (that made the validation pop over error label too thin),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/9fa2c60e32cc94040c21e626f74757c129f6bd13,,Rewrote event service loading methods using the future broadcaster,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/52ef2cb25b39f8ec8af94b262a4f63e63cfd2684,,Separated HasSizeChangedCallback interface from LayoutMeasurable,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/6cc039ac8ce7fd6bd1bbf7d833f6a116bc64da36,,Small optimization in Region.position(),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/ef91cf457d86feb869039b57afc5ba2853e4536f,,Added preserveRatioProperty in emulated ImageView and fixed some cache problems,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/e7c49627f3a0827e40a51e9ae75e19d228d0ebb5,,Added styleUi() in booking process view activity with default implementation that apply a background linear gradient if provided in event information,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/2c323d10876bc11d77eb7f5d9619fd15e7676db3,,Added the buddha image in the start booking view if provided in event,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/0f43d28e6f0383a9f9be269cc973d5a9402376a2,,Added HyperlinkSkin,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/1b50fe088a6303ed846a70ea09aa5d34429e4c6c,,Added Checkbox skin and behaviour,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/f439ebc9a8e0516533affd581960f418d485f2af,,Revised the mouse events handling in html peer so more is delegated to JavaFx,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/9fbf893f8932c8c4d6b51e72c28a8a4d4210f9cc,,Fixed a bug in Mongoose validation support,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/ddcfb208ee2c0897713873819edaa864d8ab5c50,,Changed booking process layout to have the next button at the bottom of the page (and full width),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/1887322bdb4511ac741c5e20f2f99dfa4b689f49,,Fixed an issue with html text input: clicking on it didn't grab the focus,False,,,,,,,,,,,,,,,
